creation_time,bytes_in,bytes_out,end_time,src_ip,src_ip_country_code,time,traffic_ratio,hour_of_day,day_of_week,byte_interaction,anomaly_score,anomaly
2024-04-26 01:20:00+00:00,-0.288327144742548,-0.32095935143986065,2024-04-26 01:30:00+00:00,136.226.77.103,2,2024-04-26 01:20:00+00:00,-0.6390204789037981,1,4,-0.2169118851047483,1,0
2024-04-26 01:20:00+00:00,-0.2864898452308372,-0.2289819304766173,2024-04-26 01:30:00+00:00,165.225.26.101,3,2024-04-26 01:20:00+00:00,0.6420633067766708,1,4,-0.216851560909476,1,0
2024-04-26 01:20:00+00:00,0.866624437274091,0.8234926777078014,2024-04-26 01:30:00+00:00,155.91.45.242,6,2024-04-26 01:20:00+00:00,-1.0632399267408195,1,4,0.04805906590931651,1,0
2024-04-26 01:20:00+00:00,-0.2841716126537745,-0.20818228554974186,2024-04-26 01:30:00+00:00,165.225.209.4,2,2024-04-26 01:20:00+00:00,0.08945370096871699,1,4,-0.21678181031015625,1,0
2024-04-26 01:20:00+00:00,-0.28803211451872274,-0.28633126319205665,2024-04-26 01:30:00+00:00,147.161.131.1,1,2024-04-26 01:20:00+00:00,0.44933138608212514,1,4,-0.2169006534686313,1,0
2024-04-26 01:30:00+00:00,-0.28869798469655433,-0.32095935143986065,2024-04-26 01:40:00+00:00,147.161.161.82,0,2024-04-26 01:30:00+00:00,-0.4366646654621775,1,4,-0.21691271674306623,1,0
2024-04-26 01:30:00+00:00,-0.2838543706618707,-0.20253537646984007,2024-04-26 01:40:00+00:00,136.226.67.101,6,2024-04-26 01:30:00+00:00,0.0743809648429143,1,4,-0.2167676028511675,1,0
2024-04-26 01:30:00+00:00,-0.28271770757367953,-0.27934434298045935,2024-04-26 01:40:00+00:00,165.225.212.255,2,2024-04-26 01:30:00+00:00,-0.7107006251944539,1,4,-0.21684274889889987,1,0
2024-04-26 01:30:00+00:00,-0.2789870962655382,-0.27741095448546166,2024-04-26 01:40:00+00:00,136.226.64.114,6,2024-04-26 01:30:00+00:00,-0.8438557151199673,1,4,-0.21679954035362045,1,0
2024-04-26 01:30:00+00:00,0.013009772623487303,-0.14888777538506703,2024-04-26 01:40:00+00:00,165.225.240.79,5,2024-04-26 01:30:00+00:00,-1.0838798624645365,1,4,-0.20591196261351025,1,0
2024-04-26 01:30:00+00:00,-0.2885864429916383,-0.28752587722148615,2024-04-26 01:40:00+00:00,94.188.248.74,4,2024-04-26 01:30:00+00:00,1.2664240254909986,1,4,-0.21690593619663737,1,0
2024-04-26 01:30:00+00:00,-0.2887974547883841,-0.28889339591306984,2024-04-26 01:40:00+00:00,165.225.8.79,6,2024-04-26 01:30:00+00:00,1.8231603946217945,1,4,-0.21690801821442995,1,0
2024-04-26 01:30:00+00:00,-0.2861378369932453,-0.2954794916805823,2024-04-26 01:40:00+00:00,165.225.26.101,3,2024-04-26 01:30:00+00:00,-0.5537689827097075,1,4,-0.21688962713690296,1,0
2024-04-26 01:30:00+00:00,0.8714248349339262,0.8525013644355919,2024-04-26 01:40:00+00:00,155.91.45.242,6,2024-04-26 01:30:00+00:00,-1.0621463392405874,1,4,0.05583744828836902,1,0
2024-04-26 01:30:00+00:00,-0.28781047970246115,-0.2784051562928487,2024-04-26 01:40:00+00:00,165.225.209.4,2,2024-04-26 01:30:00+00:00,0.4884067057798079,1,4,-0.21689586685978735,1,0
2024-04-26 01:40:00+00:00,-0.2881653851271937,-0.2850423375287249,2024-04-26 01:50:00+00:00,165.225.33.6,6,2024-04-26 01:40:00+00:00,0.6457346924892473,1,4,-0.2169015080585149,1,0
2024-04-26 01:40:00+00:00,-0.2882455406380857,-0.2849323072891722,2024-04-26 01:50:00+00:00,136.226.67.101,6,2024-04-26 01:40:00+00:00,0.756565810169347,1,4,-0.21690222975356574,1,0
2024-04-26 01:40:00+00:00,-0.2826559009146785,-0.3034645433509792,2024-04-26 01:50:00+00:00,165.225.213.7,2,2024-04-26 01:40:00+00:00,-0.8972309195802368,1,4,-0.2168751762750553,1,0
2024-04-26 01:40:00+00:00,-0.2887974547883841,-0.2884847121661598,2024-04-26 01:50:00+00:00,165.225.8.79,6,2024-04-26 01:40:00+00:00,1.8508499816424853,1,4,-0.21690795548817723,1,0
2024-04-26 01:40:00+00:00,-0.2802087435098558,-0.25885514051517905,2024-04-26 01:50:00+00:00,136.226.77.103,2,2024-04-26 01:40:00+00:00,-0.7044546442401811,1,4,-0.21677837946910888,1,0
2024-04-26 01:40:00+00:00,0.8860058949484154,0.8535112848486293,2024-04-26 01:50:00+00:00,155.91.45.242,6,2024-04-26 01:40:00+00:00,-1.0627650737815306,1,4,0.0594983864095446,1,0
2024-04-26 01:40:00+00:00,-0.2881117871650912,-0.3144125521864742,2024-04-26 01:50:00+00:00,165.225.209.4,2,2024-04-26 01:40:00+00:00,-0.47413347056373706,1,4,-0.21690950720741134,1,0
2024-04-26 01:40:00+00:00,-0.2879818966082844,-0.2855138956982365,2024-04-26 01:50:00+00:00,147.161.131.1,1,2024-04-26 01:40:00+00:00,0.4268567115320032,1,4,-0.21689993839717656,1,0
2024-04-26 01:40:00+00:00,-0.28772066690110026,-0.2758941090401993,2024-04-26 01:50:00+00:00,136.226.80.97,6,2024-04-26 01:40:00+00:00,0.48171829398404364,1,4,-0.2168939860395582,1,0
2024-04-26 01:50:00+00:00,-0.2883305247942121,-0.31539496503962344,2024-04-26 02:00:00+00:00,147.161.161.82,0,2024-04-26 01:50:00+00:00,-0.4025712508213943,1,4,-0.2169105234470532,1,0
2024-04-26 01:50:00+00:00,-0.28061314254824155,-0.13777472119024295,2024-04-26 02:00:00+00:00,136.226.67.101,6,2024-04-26 01:50:00+00:00,0.022925179728826378,1,4,-0.21656918405449263,1,0
2024-04-26 01:50:00+00:00,-0.28259505998472434,-0.3034724026538044,2024-04-26 02:00:00+00:00,165.225.213.7,2,2024-04-26 01:50:00+00:00,-0.8991949326908774,1,4,-0.21687483964557047,1,0
2024-04-26 01:50:00+00:00,-0.2874294995934625,-0.2742672333553841,2024-04-26 02:00:00+00:00,165.225.26.101,3,2024-04-26 01:50:00+00:00,0.3044123791666726,1,4,-0.2168900401981115,1,0
2024-04-26 01:50:00+00:00,0.8585784657199156,0.8163053452741617,2024-04-26 02:00:00+00:00,155.91.45.242,6,2024-04-26 01:50:00+00:00,-1.0632008454920574,1,4,0.04457878794200763,1,0
2024-04-26 01:50:00+00:00,-0.2868292989908195,-0.23746997752782664,2024-04-26 02:00:00+00:00,165.225.209.4,2,2024-04-26 01:50:00+00:00,0.6973213161634165,1,4,-0.2168631286084375,1,0
2024-04-26 01:50:00+00:00,-0.28854201945548136,-0.28557677012083804,2024-04-26 02:00:00+00:00,147.161.131.1,1,2024-04-26 01:50:00+00:00,1.2629235523474893,1,4,-0.21690514418551443,1,0
2024-04-26 01:50:00+00:00,-0.2886139662694748,-0.3195053804171998,2024-04-26 02:00:00+00:00,136.226.80.97,6,2024-04-26 01:50:00+00:00,-0.41661049277211165,1,4,-0.21691225226282548,1,0
2024-04-26 08:00:00+00:00,-0.2809605635728607,-0.17888673426883187,2024-04-26 08:10:00+00:00,136.226.67.101,6,2024-04-26 08:00:00+00:00,-0.1815209334382152,8,4,-0.21665278034608432,1,0
2024-04-26 08:00:00+00:00,-0.2826810098698977,-0.30386536779506407,2024-04-26 08:10:00+00:00,165.225.213.7,2,2024-04-26 08:00:00+00:00,-0.8994856035892635,8,4,-0.2168758673429349,1,0
